,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__C,param_reduce_dim,param_reduce_dim__n_components,param_vect__min_df,param_clf__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,6.942518329620361,0.07298890345236775,0.27454686164855957,0.02034584446539942,"LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0)",10,"TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0)",50,3,,"{'clf': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0), 'clf__C': 10, 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.8648363252375924,0.8574445617740233,0.8414376321353065,0.8509513742071881,0.8604651162790697,0.855027001926636,0.008159929163635508,3
1,5.814430236816406,0.12949489151028862,0.26488504409790037,0.013671106647762823,"LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0)",10,"TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0)",50,5,,"{'clf': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0), 'clf__C': 10, 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.856388595564942,0.8511087645195353,0.8414376321353065,0.8498942917547568,0.8604651162790697,0.8518588800507221,0.006443761529653501,4
2,25.21010551452637,5.341561125152141,0.37917723655700686,0.013745676749616893,"LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0)",10,"NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0)",50,3,,"{'clf': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0), 'clf__C': 10, 'reduce_dim': NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.7803590285110876,0.8014783526927138,0.7780126849894292,0.7980972515856237,0.806553911205074,0.7929002457967858,0.011540684242873158,12
3,17.92392086982727,4.03810402408921,0.34645810127258303,0.006414117587222614,"LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0)",10,"NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0)",50,5,,"{'clf': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0), 'clf__C': 10, 'reduce_dim': NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.7740232312565998,0.8025343189017952,0.7864693446088795,0.8002114164904862,0.8224101479915433,0.7971296918498607,0.016281031954448678,10
4,0.5513302326202393,0.012683732488807432,0.261646032333374,0.0061616365336416255,"GaussianNB(priors=None, var_smoothing=1e-09)",,"TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0)",50,3,,"{'clf': GaussianNB(priors=None, var_smoothing=1e-09), 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.6916578669482577,0.7381203801478353,0.6828752642706131,0.7114164904862579,0.7103594080338267,0.7068858819773581,0.01906089125446862,14
5,0.5056232929229736,0.014848639892467038,0.26560678482055666,0.00740693598528683,"GaussianNB(priors=None, var_smoothing=1e-09)",,"TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0)",50,5,,"{'clf': GaussianNB(priors=None, var_smoothing=1e-09), 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.7053854276663146,0.7497360084477297,0.6966173361522199,0.7050739957716702,0.741014799154334,0.7195655134384537,0.021485010516071674,13
6,0.5924512386322022,0.011026688050255088,0.38423333168029783,0.017427448409644622,"GaussianNB(priors=None, var_smoothing=1e-09)",,"NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0)",50,3,,"{'clf': GaussianNB(priors=None, var_smoothing=1e-09), 'reduce_dim': NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.6494192185850053,0.6927138331573389,0.678646934460888,0.6723044397463002,0.6765327695560254,0.6739234391011115,0.014037641572842057,16
7,0.5110137462615967,0.019912480142424558,0.3555620193481445,0.00712771516562112,"GaussianNB(priors=None, var_smoothing=1e-09)",,"NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0)",50,5,,"{'clf': GaussianNB(priors=None, var_smoothing=1e-09), 'reduce_dim': NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.6684266103484688,0.6747624076029567,0.6775898520084567,0.6754756871035941,0.6892177589852009,0.6770944632097354,0.006788376877881878,15
8,1.7605682373046876,0.04533524144149947,0.26738896369934084,0.01222244816205583,"LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=100,
                   multi_class='auto', n_jobs=None, penalty='l1',
                   random_state=None, solver='liblinear', tol=0.0001, verbose=0,
                   warm_start=False)",,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",50,3,l1,"{'clf': LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=100,
                   multi_class='auto', n_jobs=None, penalty='l1',
                   random_state=None, solver='liblinear', tol=0.0001, verbose=0,
                   warm_start=False), 'clf__penalty': 'l1', 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.870116156282999,0.8574445617740233,0.8435517970401691,0.8562367864693446,0.8636363636363636,0.85819713304058,0.008837913026082169,1
9,1.6964362144470215,0.059128591797496945,0.27080912590026857,0.02111733624876432,"LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=100,
                   multi_class='auto', n_jobs=None, penalty='l1',
                   random_state=None, solver='liblinear', tol=0.0001, verbose=0,
                   warm_start=False)",,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",50,5,l1,"{'clf': LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=100,
                   multi_class='auto', n_jobs=None, penalty='l1',
                   random_state=None, solver='liblinear', tol=0.0001, verbose=0,
                   warm_start=False), 'clf__penalty': 'l1', 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.8574445617740233,0.8500527983104541,0.8350951374207188,0.8520084566596194,0.8583509513742071,0.8505903811078046,0.00836192267270836,6
