,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__C,param_reduce_dim,param_reduce_dim__n_components,param_vect__min_df,param_clf__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,7.067516040802002,0.028786336118506377,0.27070178985595705,0.01685474765597845,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0)",10,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",50,3,,"{'clf': LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0), 'clf__C': 10, 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.8648363252375924,0.856388595564942,0.8498942917547568,0.8498942917547568,0.8551797040169133,0.8552386416657922,0.0054875413347727055,1
1,5.808108520507813,0.1252575774892915,0.26842846870422366,0.006405076659388975,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0)",10,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",50,5,,"{'clf': LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0), 'clf__C': 10, 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.8574445617740233,0.8553326293558606,0.8340380549682875,0.8530655391120507,0.854122621564482,0.8508006813549409,0.00850682326724073,6
2,26.904520654678343,6.743272786784382,0.3739770889282227,0.013074254620675076,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0)",10,"NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0)",50,3,,"{'clf': LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0), 'clf__C': 10, 'reduce_dim': NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.7930306230200633,0.8046462513199577,0.7864693446088795,0.7980972515856237,0.7832980972515856,0.793108313557222,0.007724452070509458,11
3,17.937568855285644,3.2202364411528395,0.3509033679962158,0.011604983996442164,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0)",10,"NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0)",50,5,,"{'clf': LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
          intercept_scaling=1, loss='squared_hinge', max_iter=1000,
          multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
          verbose=0), 'clf__C': 10, 'reduce_dim': NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.7972544878563886,0.8067581837381204,0.7917547568710359,0.7970401691331924,0.8086680761099366,0.8002951347417347,0.006397742387022286,10
4,0.551659107208252,0.018834699815464106,0.2689808368682861,0.00659691094032745,"GaussianNB(priors=None, var_smoothing=1e-09)",,"TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0)",50,3,,"{'clf': GaussianNB(priors=None, var_smoothing=1e-09), 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.6948257655755016,0.7444561774023232,0.6617336152219874,0.7177589852008457,0.7167019027484144,0.7070952892298143,0.0276045651282289,14
5,0.4990991592407227,0.010719354324988748,0.2715634822845459,0.025226861701862235,"GaussianNB(priors=None, var_smoothing=1e-09)",,"TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0)",50,5,,"{'clf': GaussianNB(priors=None, var_smoothing=1e-09), 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.7001055966209081,0.7412882787750792,0.6828752642706131,0.7219873150105708,0.7219873150105708,0.7136487539375485,0.020166463800903586,13
6,0.5824536800384521,0.01600372256147049,0.3833016872406006,0.02455096837270794,"GaussianNB(priors=None, var_smoothing=1e-09)",,"NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0)",50,3,,"{'clf': GaussianNB(priors=None, var_smoothing=1e-09), 'reduce_dim': NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.6515311510031679,0.6916578669482577,0.6691331923890064,0.671247357293869,0.6522198731501057,0.6671578881568813,0.014752720100534812,16
7,0.49446840286254884,0.012423026784016406,0.34813952445983887,0.015988678444582422,"GaussianNB(priors=None, var_smoothing=1e-09)",,"NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0)",50,5,,"{'clf': GaussianNB(priors=None, var_smoothing=1e-09), 'reduce_dim': NMF(alpha=0.0, beta_loss='frobenius', init=None, l1_ratio=0.0, max_iter=200,
    n_components=None, random_state=None, shuffle=False, solver='cd',
    tol=0.0001, verbose=0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.6610348468848997,0.6969376979936642,0.6627906976744186,0.6691331923890064,0.6839323467230444,0.6747657563330066,0.013706108544107816,15
8,1.7291479110717773,0.09814513095017251,0.2683516025543213,0.021154644416442485,"LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=100,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=None, solver='liblinear', tol=0.0001, verbose=0,
                   warm_start=False)",,"TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0)",50,3,l1,"{'clf': LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=100,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=None, solver='liblinear', tol=0.0001, verbose=0,
                   warm_start=False), 'clf__penalty': 'l1', 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 3}",0.8680042238648363,0.8595564941921858,0.8435517970401691,0.8562367864693446,0.8488372093023255,0.8552373021737724,0.008487177351810126,2
9,1.7002457141876222,0.059284783338994396,0.25845909118652344,0.009253819283376524,"LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=100,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=None, solver='liblinear', tol=0.0001, verbose=0,
                   warm_start=False)",,"TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0)",50,5,l1,"{'clf': LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=100,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=None, solver='liblinear', tol=0.0001, verbose=0,
                   warm_start=False), 'clf__penalty': 'l1', 'reduce_dim': TruncatedSVD(algorithm='randomized', n_components=2, n_iter=5,
             random_state=None, tol=0.0), 'reduce_dim__n_components': 50, 'vect__min_df': 5}",0.8606124604012672,0.8511087645195353,0.8424947145877378,0.857293868921776,0.8509513742071881,0.8524922365275008,0.0062166294056001555,4
